dataset,filename,NORMA,IFOREST1,IFOREST,MP,HBOS,POLY,OCSVM,AE,PCA,LOF,CNN,LSTM,Avg Ens.
KDD21,101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,4.12773036956787,5.14468050003052,4.544886469841,1.98717987537384,1.88659608364105,0.343460440635681,0.497052669525147,23.9218107461929,0.462852954864502,33.804495215416,19.4556548595428,121.301727771759,217.47812795639
KDD21,104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.809786558151245,3.68100452423096,6.65044152736664,5.10123455524445,4.48088669776917,0.459914326667786,1.39214599132538,40.1330852508545,0.583802223205566,121.023059606552,38.1346007585525,267.569618344307,490.019580364227
KDD21,105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.487675428390503,7.72297263145447,27.9470368623734,13.5235339403152,21.1094274520874,0.326466560363769,7.46395194530487,18.5907790660858,4.51900625228882,270.169394850731,75.5347933769226,973.887023329735,1421.28206169605
KDD21,106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.622449040412903,7.75695562362671,38.4003574848175,17.4498773813248,25.4261611700058,0.512505412101746,9.10805487632752,18.0307816267014,5.51500654220581,360.070054531097,86.4075736999512,839.582883477211,1408.88266086578
KDD21,113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,0.169124960899353,2.41662287712097,3.16259980201721,0.62615966796875,0.802316427230835,0.181712627410889,0.0515487194061279,48.4084072113037,0.298933267593384,3.29469132423401,37.9880673885346,90.2238433361054,187.624027609825
KDD21,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.113833665847778,0.854111671447754,1.28330767154694,0.176637887954712,0.395431756973267,0.140937805175781,0.0420395135879516,10.4936188459396,0.241551160812378,0.919711232185364,10.0839152336121,47.4093034267426,72.1543998718262
KDD21,119_UCR_Anomaly_ECG1_10000_11800_12100.out,0.6399165391922,3.32023668289185,12.1681094169617,4.7762964963913,9.19538772106171,0.33050799369812,1.76132833957672,48.2153259515762,1.57783675193787,86.9126319885254,42.2405701875687,370.436722636223,581.574870705605
KDD21,120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.678827404975891,4.48217511177063,7.92247915267944,2.44101452827454,6.77877640724182,0.216306209564209,1.14640164375305,24.5353977680206,1.61147499084473,48.6937174797058,29.7588331699371,316.907916069031,445.173319935799
KDD21,131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.0652608871459961,1.866623878479,5.83027195930481,0.397579431533813,5.03457450866699,0.0452344417572021,0.438983678817749,8.18322277069092,4.89844131469727,6.09085440635681,14.6307913064957,246.53150844574,294.013347029686
KDD21,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.130783200263977,0.658442258834839,9.91517162322998,0.444466590881348,5.64831447601318,0.0605084896087646,0.519420146942139,19.9004991054535,4.0837733745575,5.62719750404358,21.6389300823212,272.033224582672,340.660731434822
KDD21,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.111337304115295,2.16936445236206,5.52713549137116,0.354516744613647,4.8376944065094,0.0492280721664428,0.305556535720825,10.277553319931,2.80883812904358,3.70641994476318,16.349776506424,102.994955301285,149.492376208305
KDD21,141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.151876091957092,0.740000247955322,2.86415576934814,0.131995677947998,2.21118080615997,0.0298534631729125,0.137818217277527,5.63941311836243,1.69891548156738,1.36689651012421,9.768385887146,112.685720682144,137.426211953163
KDD21,142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.out,0.0779417753219604,0.983697414398193,3.1068207025528,0.149578332901001,2.54343569278717,0.0328814983367919,0.131724119186401,6.11026072502136,2.50187087059021,1.70875382423401,8.15586495399475,133.583344817162,159.086174726486
KDD21,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,0.0811578035354614,0.764142513275147,4.7373594045639,0.237169623374939,4.03212332725525,0.0568639039993286,0.234334111213684,8.78088223934174,2.34919047355652,2.38827359676361,12.8606280088425,172.591376423836,209.113501429558
KDD21,148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,3.11887943744659,6.33090090751648,8.60951066017151,5.80772137641907,2.88326358795166,0.300564289093018,1.06412982940674,58.7621994018555,0.463396787643433,89.3669185638428,66.8209354877472,266.170712709427,509.699133038521
KDD21,153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.973349213600159,3.24165940284729,31.7138350009918,6.66572189331055,25.7458875179291,0.135170459747314,3.92465901374817,91.5955030918121,5.38938140869141,314.434557914734,84.7319092750549,981.530898332596,1550.08253252506
KDD21,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.164512634277344,0.733970880508423,2.18631398677826,0.105956077575684,1.3732875585556,0.0268198251724243,0.104023337364197,7.62722909450531,0.543226003646851,14.9821157455444,8.77401292324066,62.7711426019669,99.392610669136
KDD21,164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.860157489776611,6.42998123168945,10.9891109466553,8.55194044113159,5.39526271820068,0.662172317504883,2.1763482093811,71.8112530708313,0.862476348876953,42.2457759380341,117.551865339279,329.123746871948,596.660090923309
KDD21,166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.525402307510376,6.06484913825989,14.292266368866,11.4418754577637,7.26804661750793,1.12642288208008,2.47870779037476,37.4306519031525,0.612583875656128,55.6080527305603,154.153622627258,362.3936419487,653.39612364769
KDD21,169_UCR_Anomaly_gait3_24500_59900_60500.out,0.4846351146698,5.94235634803772,21.0245809555054,8.92538940906525,14.5575302839279,0.264624953269958,5.62352204322815,11.4854935407639,7.01667881011963,27.446848988533,59.6399663686752,622.47144806385,784.883074879646
KDD21,170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.727282643318176,6.9490339756012,27.9909499883652,13.42562520504,20.9153208732605,0.362006664276123,7.6443966627121,17.4419772624969,6.36926221847534,42.3638840913773,75.4935132265091,772.193145871162,991.876398682594
KDD21,173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.167895317077637,0.981897592544556,1.64497184753418,0.317120432853699,0.662905931472778,0.153055191040039,0.0657980442047119,15.3574365377426,0.24421215057373,0.972755432128906,11.088879108429,52.5739735364914,84.2309011220932
KDD21,176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.18010139465332,2.40194153785706,3.51314687728882,0.843132734298706,0.700695276260376,0.430262088775635,0.215820550918579,33.2572405338287,0.169706344604492,1.97744250297546,39.8225049972534,108.981927871704,192.493922710419
KDD21,177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.154275178909302,3.02545952796936,1.01378118991852,0.16162383556366,0.394689202308655,0.0984785556793212,0.0488327741622924,8.77339684963226,0.18268609046936,0.570217847824097,7.41247367858887,27.8504819869995,49.6863967180252
KDD21,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,1.3698935508728,5.59346008300781,30.2045696973801,6.67569196224213,22.5405317544937,0.190353870391846,7.49819493293762,34.9119626283646,20.3095531463623,165.613391280174,47.4263162612915,922.511389613152,1264.84530878067
KDD21,180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,1.85731399059296,2.0970470905304,17.3355050086975,3.43022322654724,9.67566728591919,0.0755670070648193,4.3513355255127,10.0690200328827,3.2891538143158,69.7191026210785,24.4825928211212,604.816171169281,751.198699593544
KDD21,183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,1.27439296245575,3.61338329315186,31.0610308647156,4.52307653427124,24.7849247455597,0.409070491790772,5.66115212440491,55.7819087505341,7.55068516731262,299.458520412445,104.691127538681,926.913961410522,1465.72323429585
KDD21,192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,1.09979724884033,3.86367917060852,14.5306894779205,5.34770178794861,12.1776633262634,0.259653449058533,2.98095083236694,48.992863535881,2.80640983581543,181.741700530052,50.1634517908096,512.654765367508,836.619326353073
KDD21,197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,8.49242734909058,16.8104875087738,93.3878091573715,27.0487151145935,48.4238843917847,0.325286984443664,34.6531578302383,35.4407118558884,51.273824930191,105.623234033585,71.5516358613968,1696.50430703163,2189.53548204899
KDD21,199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,9.81121802330017,14.96155834198,255.614032268524,108.64706158638,134.926984786987,1.29266142845154,96.7481894493103,130.916091918945,39.1572334766388,495.497310400009,296.458937168121,6454.27580952644,8038.30708837509
KDD21,206_UCR_Anomaly_CHARISten_25130_29080_29140.out,1.18837058544159,1.50594091415405,14.2586193084717,7.34013319015503,6.37782454490662,1.17337083816528,1.42556285858154,96.0214719772339,0.158171892166138,20.7574841976166,84.7982347011566,226.14581656456,461.151001572609
KDD21,208_UCR_Anomaly_CHARISten_5130_27929_27989.out,1.47533583641052,6.99962186813355,11.977263212204,8.82113289833069,4.64083671569824,0.986375093460083,2.21735143661499,70.8404536247253,0.554651260375977,21.4313879013062,90.1934077739716,219.245315551758,439.383133172989
KDD21,209_UCR_Anomaly_Fantasia_19000_26970_27270.out,9.74376809597015,14.4466190338135,129.012670516968,34.3293842077255,71.9949949979782,0.458040356636047,32.6266007423401,76.6313090324402,39.0439670085907,2814.89602661133,141.330574154854,2610.81083059311,5975.32478535175
KDD21,214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,10.7625643014908,46.3513307571411,135.679206967354,175.531475543976,65.8810510635376,1.23722732067108,121.650725483894,49.006746172905,25.6862559318542,3222.33675730228,162.104178667068,1835.23172521591,5851.45924472809
KDD21,216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,17.2154932022095,29.6525175571442,116.175310373306,287.886667966843,56.1977664232254,2.23561191558838,113.241108417511,76.6469455957413,14.0244519710541,1621.85151958466,239.495630979538,1761.55387878418,4336.176902771
KDD21,219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,7.80028414726257,40.0237467288971,313.843783378601,506.620734453201,58.8212261199951,2.6691575050354,257.918832540512,129.442680358887,31.3890175819397,8287.33214592934,273.229608297348,4512.58857417107,14421.6797912121
KDD21,220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,6.16935813426971,32.6263375282288,279.845463514328,322.468524098396,148.791403532028,1.36901807785034,257.124000430107,76.867002248764,70.5445647239685,10290.6577920914,289.790557026863,2344.14034509659,14120.3943665028
KDD21,221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,12.8250435590744,35.0782437324524,125.057554483414,364.668027997017,55.7617117166519,3.25059628486633,115.055619120598,112.932868123055,10.7039403915405,1969.84649991989,289.026725530624,1066.19414830208,4160.40097916126
KDD21,224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,18.3541520833969,25.2092924118042,79.4876255989075,95.6713811159134,36.2361063957214,0.982346773147583,44.0216852426529,77.6765912771225,13.1681115627289,2057.91817760468,148.234353899956,919.961909890175,3516.9217338562
KDD21,227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.out,2.75189340114593,9.59902453422546,28.0651416778564,10.4118536710739,28.9267115592957,0.212993860244751,9.49395656585693,11.7748754024506,21.124039888382,1685.39340567589,71.9702789783478,1144.67941248417,3024.40358769894
KDD21,230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,5.62892079353333,9.48860144615173,9.14065766334534,20.5951447486877,1.24567747116089,6.9289562702179,1.72425007820129,100.045796394348,0.286601781845093,11.4390406608582,160.102895021439,109.706979990006,436.333522319794
KDD21,231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,6.47295582294464,7.53935122489929,9.90500044822693,20.1858334541321,1.10525560379028,8.32532906532288,1.8450779914856,97.3464851379394,0.206547737121582,7.70361661911011,153.137377500534,128.32010269165,442.092933297157
KDD21,236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,1.8524352312088,12.8504369258881,73.5303292274475,54.553407907486,54.468665599823,0.997986555099487,22.4267663955688,106.811763525009,8.07753229141235,599.247740983963,221.14351439476,1480.27044987679,2636.23102891445
KDD21,238_UCR_Anomaly_mit14157longtermecg_21311_72600_72780.out,2.5054497718811,14.8958368301392,60.2112590074539,44.3347319364548,35.9746595621109,0.769368529319763,23.5615885257721,60.8946046829224,8.30454063415527,735.057711720467,137.352604985237,1309.57933676243,2433.44169294834
KDD21,242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,24.752488732338,33.6396186351776,158.126528859139,137.889338612556,107.728974342346,0.6919184923172,187.986864805222,65.1326323747635,119.941701412201,648.566409230232,136.089192390442,3728.11332190037,5348.6589897871
KDD21,243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,20.7196459770203,29.2533860206604,128.575814723969,106.028143167496,91.9326401948929,0.673982977867126,133.99741268158,60.0661367177963,70.1015992164612,528.481834888458,135.185755133629,3087.71693110466,4392.73328280449
KDD21,245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,20.6438138484955,35.0993633270264,174.307646393776,200.631759166718,87.599898815155,1.10184252262115,152.879571318626,41.4914952516556,41.7949738502502,487.587481021881,202.392099022865,1779.89981913567,3225.42976367474
KDD21,249_UCR_Anomaly_weallwalk_2753_8285_8315.out,0.566589117050171,1.10687780380249,3.37244343757629,0.893208265304565,1.36284351348877,0.455754041671753,0.132242679595947,27.8764097690582,0.189045429229736,8.27880167961121,31.1625649929047,71.8811600208282,147.277940750122
KDD21,250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.968445420265198,1.46813035011292,1.23270285129547,0.209975838661194,0.441313624382019,0.139774441719055,0.0597673654556274,10.2770510911942,0.166457891464233,2.34026610851288,10.1826869249344,35.3245531320572,62.8111250400543
MGAB,2.test.out,3.17064464092255,3.23056793212891,25.7634299993515,36.3626800775528,12.380953669548,1.31057059764862,9.9407240152359,49.3237705230713,0.475399971008301,21.4942150115967,93.1116596460342,426.711946249008,683.276562333107
MGAB,4.test.out,2.65615153312683,6.30907821655273,58.9348089694977,40.2498686313629,22.0676293373108,1.01608967781067,16.0014786720276,158.846809625626,3.77574324607849,57.166307926178,155.611974000931,925.541312217712,1448.17725205421
MITDB,109.test.csv@1.out,27.9442640542984,25.3695199489594,380.127042770386,584.398364186287,180.5111566782,1.4241133928299,758.957134723663,86.9371299743652,41.6118140220642,2185.1088835001,299.471639633179,7904.99279022217,12476.8538531065
MITDB,111.test.csv@2.out,6.21227777004242,98.8716526031494,211.643578529358,583.312304139137,93.8026990890503,1.84566557407379,436.370558738709,127.349061727524,54.1836175918579,3341.66954231262,354.196584701538,4371.44287705422,9680.90041983128
MITDB,119.test.csv@1.out,83.4477531909943,29.209582567215,389.996827244759,696.078146219254,173.144764780998,1.49442923069,717.723577260971,87.5660835504532,32.9800653457642,4352.28537392616,608.141013026238,4687.07785010338,11859.1454664469
MITDB,122.test.csv@1.out,40.4313917160034,25.8399045467377,273.471629023552,586.922968149185,190.312130570412,1.39149689674377,809.029770255089,147.02779173851,47.1278812885284,4124.02483284473,404.300491452217,7265.16086101532,13915.041149497
MITDB,215.test.csv@1.out,50.5871398448944,25.9957985877991,359.738796710968,681.581145048142,160.056694746017,1.66557669639587,686.704889059067,69.8058763742447,30.4660415649414,8849.34181785584,654.06082701683,6043.60908031464,17613.6136838198
MITDB,219.test.csv@2.out,26.3885605335236,29.8294479846954,376.143734693527,769.81213414669,239.922337532043,1.47453236579895,1024.00681126118,132.659727692604,229.984561443329,10445.5107176304,399.184139847755,6129.46260297298,19804.3793081045
MITDB,221.test.csv@1.out,25.6064287424088,24.6732683181763,297.819712042809,586.137844443321,131.325004339218,1.64120781421661,591.265987753868,131.077319383621,21.8436172008514,8631.19898700714,333.408314704895,5800.21053135395,16576.2082231045
MITDB,234.test.csv@1.out,33.7462124824524,82.2960634231567,394.574886322021,1487.08351063728,274.509152412414,2.46966397762299,1324.61612546444,272.268158316612,182.917788743973,7090.28137052059,371.446543574333,6202.49405610561,17718.7035319805
MITDB,234.test.csv@2.out,29.5720933675766,26.7879428863525,246.387406110764,558.296317577362,126.361207485199,0.974896192550659,770.399637460709,260.320405006409,40.8285489082336,12662.6388375759,253.329265832901,5648.56690263748,20624.4634610414
NAB,NAB_data_CloudWatch_11.out,0.0913949012756347,0.824289321899414,0.821524858474731,0.102253198623657,0.376518726348877,0.0316357612609863,0.0737197399139404,16.0617022514343,0.205434322357178,2.88786363601685,14.782114982605,50.879410982132,87.1378626823425
NAB,NAB_data_CloudWatch_12.out,0.167898535728455,0.675661325454712,1.84605193138123,0.19929575920105,0.214636325836182,0.219081163406372,0.0074257850646972,44.0078775882721,0.173390626907349,0.841337442398071,47.8718116283417,65.6602892875671,161.884757399559
NAB,NAB_data_CloudWatch_13.out,0.121768355369568,0.431400537490845,2.34108710289001,0.0928852558135986,1.84441995620728,0.0316033363342285,0.0661038160324096,9.35474669933319,0.554218769073486,12.6509767770767,6.50013434886932,44.3626688718796,78.3520138263702
NAB,NAB_data_CloudWatch_14.out,0.310386657714844,1.78745985031128,1.95991802215576,0.168213367462158,0.327478170394897,0.377803802490234,0.0623788833618164,36.4665894508362,0.157589435577393,2.25698518753052,18.4492704868317,39.9956858158112,102.319759130478
NAB,NAB_data_CloudWatch_3.out,0.284780740737915,0.40008544921875,0.542284250259399,0.0527143478393554,0.0489482879638671,0.101922035217285,0.0055835247039794,13.3040175437927,0.003274917602539,0.130275964736938,12.2774996757507,16.0111567974091,43.1625435352325
NAB,NAB_data_CloudWatch_9.out,0.244978308677673,0.893211126327515,1.69996666908264,0.274736881256104,0.304128885269165,0.615808010101318,0.006967544555664,12.6220920085907,0.115221500396729,1.62968969345093,11.6975431442261,35.8549609184265,65.959304690361
NAB,NAB_data_KnownCause_3.out,0.666682124137878,0.607285976409912,0.43412184715271,0.0484142303466796,0.0355603694915771,0.120279788970947,0.0047307014465332,8.8583447933197,0.0058495998382568,0.148054838180542,3.10519909858704,13.4724752902985,27.5069986581802
NAB,NAB_data_KnownCause_4.out,0.598827362060547,3.15036940574646,19.4143860340118,3.37736940383911,8.9998197555542,0.241426467895508,1.3883695602417,16.9730632305145,2.34993982315063,101.197635412216,43.546469449997,612.683929681778,813.921605587006
NAB,NAB_data_KnownCause_6.out,0.0289336442947387,0.923438310623169,1.74160957336426,0.0222458839416503,1.61163640022278,0.0145647525787353,0.0260975360870361,6.72577333450317,0.541433095932007,2.05827307701111,8.98068332672119,52.3088240623474,74.9835129976273
NAB,NAB_data_Traffic_3.out,0.150229930877685,0.844990730285645,1.53699374198914,0.0471694469451904,0.198212385177612,0.0838570594787597,0.0123472213745117,7.53072118759155,0.118415117263794,0.819189548492432,10.325692653656,29.6557929515839,51.3236119747162
NAB,NAB_data_art1_2.out,0.118461012840271,0.69666314125061,4.33026325702667,0.10251247882843,5.5707061290741,0.0207583904266357,0.210930466651916,13.5300481319427,2.81439757347107,5.21084797382355,8.22117710113525,55.0212851762772,95.8480508327484
NAB,NAB_data_tweets_3.out,5.39358031749725,1.44561433792114,2.45460820198059,1.0133273601532,0.388983011245727,0.671949863433838,0.131503105163574,31.1389892101288,0.227417469024658,2.78203058242798,18.5061526298523,25.7424604892731,89.8966165781021
NAB,NAB_data_tweets_7.out,5.11760127544403,1.87675213813782,1.58312845230103,0.761082649230957,0.182711839675903,0.648145437240601,0.108740091323853,24.0141501426697,0.129127979278564,1.4736647605896,21.9672448635101,36.6368584632874,94.4992080926895
NAB,NAB_data_tweets_8.out,3.62255001068115,2.00713872909546,2.61868143081665,1.19346952438355,0.513599157333374,1.15979599952698,0.1365807056427,36.4463233947754,0.156649589538574,8.36808729171753,32.5708770751953,62.5104370117188,151.304189920425
NAB,NAB_data_tweets_9.out,0.29791510105133,1.25556659698486,11.1988339424133,1.52388548851013,6.60198187828064,0.303384780883789,0.882500648498535,49.0495533943176,0.917016744613647,283.730227708817,28.5257971286774,311.381132602692,695.667796015739
OPPORTUNITY,S1-ADL1.test.csv@78.out,4.08656048774719,5.33403873443604,12.4420931339264,18.3773217201233,3.55977773666382,3.38668251037598,2.1791033744812,97.3310351371765,0.205198049545288,83.4325015544891,117.897902965546,157.529549598694,505.761765003204
OPPORTUNITY,S1-ADL1.test.csv@79.out,7.7839583158493,6.80857181549072,28.2030835151672,18.3185024261475,17.0830636024475,0.633844137191772,4.50550508499146,57.5834996700287,1.79881644248962,2055.76077961922,114.275004148483,329.852485895157,2642.60711467266
OPPORTUNITY,S1-ADL1.test.csv@95.out,2.53782629966736,6.62624073028564,36.7171702384949,12.5616097450256,27.2071530818939,0.32781457901001,8.40122365951538,55.5490367412567,4.20673274993897,194.256335258484,113.60435128212,874.46621632576,1336.46171069145
OPPORTUNITY,S1-ADL2.test.csv@103.out,3.0090503692627,4.20562934875488,10.0491960048676,7.60979413986206,4.47409582138062,0.459578990936279,1.95328712463379,18.4115571975708,0.349019527435303,47.2149512767792,67.4195628166199,218.21028137207,383.366003990173
OPPORTUNITY,S1-ADL2.test.csv@108.out,23.9582713842392,4.34975242614746,6.30635643005371,7.82070207595825,0.719804763793945,3.13681316375732,0.503719806671143,76.8058621883392,0.208490371704101,4.27656841278076,79.1664273738861,95.0144629478455,302.267231345177
OPPORTUNITY,S1-ADL2.test.csv@109.out,10.4794188737869,4.45846366882324,11.0948243141174,6.44138479232788,5.70864081382751,0.539666891098022,1.51438045501709,70.8725957870483,0.41187572479248,281.372201919556,85.6969554424286,226.702177047729,705.292585730553
OPPORTUNITY,S1-ADL2.test.csv@110.out,10.2860022783279,4.93348026275635,11.3862817287445,7.84336113929749,4.75020360946655,0.544734239578247,2.05511331558228,95.2954847812653,0.456072092056274,276.929864883423,65.2862193584442,218.817165613174,698.583983302116
OPPORTUNITY,S1-ADL2.test.csv@115.out,4.88223052024841,4.85963296890259,7.2113379240036,5.04404139518738,4.55085563659668,0.752825379371643,1.05047202110291,34.766459941864,0.442216157913208,264.352541923523,29.36787712574,186.935815095901,544.216306090355
OPPORTUNITY,S1-ADL2.test.csv@122.out,8.12261950969696,3.80025267601013,9.20595073699951,6.31922388076782,3.75403928756714,0.577070713043213,1.26542162895203,90.1148145198822,0.393409013748169,338.497229814529,62.646124124527,222.793745279312,747.489901185036
OPPORTUNITY,S1-ADL2.test.csv@126.out,9.59821009635925,4.01145911216736,12.1140832901001,7.98148083686829,5.11095833778381,0.694974660873413,2.37922286987305,72.4982287883759,0.43910813331604,337.170665740967,107.764279603958,214.463109970093,774.225781440735
OPPORTUNITY,S1-ADL2.test.csv@130.out,6.56576418876648,3.45319008827209,11.2943992614746,9.09203696250916,5.89899158477783,0.762970447540283,1.74803113937378,94.843005657196,0.273684740066528,491.775675058365,81.541871547699,218.695421218872,925.945041894913
OPPORTUNITY,S1-ADL2.test.csv@48.out,1.25701200962067,3.80579566955566,25.5835065841675,6.62763833999634,18.5885348320007,0.290293216705322,3.25458931922913,35.7508175373077,3.03343033790588,63.104371547699,84.5324501991272,916.950549602509,1162.77898919582
OPPORTUNITY,S1-ADL2.test.csv@67.out,5.12115597724915,3.99072909355164,4.44220900535584,6.99955272674561,2.28418374061584,3.28285241127014,0.508642673492432,94.0161221027374,0.19130802154541,32.0094971656799,87.5728693008423,106.599797487259,347.018919706345
OPPORTUNITY,S1-ADL2.test.csv@76.out,6.51398265361786,2.12226223945618,9.58632016181946,6.60675740242004,3.20879149436951,1.85218524932861,0.693658113479614,65.3321840763092,0.23217248916626,60.3038899898529,78.6297171115875,144.225375652313,379.30729663372
OPPORTUNITY,S1-ADL2.test.csv@78.out,2.91440963745117,5.67316842079163,7.81191825866699,8.01925015449524,3.011634349823,1.4655909538269,1.28256344795227,94.8117144107819,0.485915184020996,54.3978867530823,65.5494577884674,116.59332036972,362.01682972908
OPPORTUNITY,S1-ADL2.test.csv@81.out,3.64156711101532,3.54384636878967,10.3082692623138,6.55136632919312,5.16139006614685,1.00252509117126,1.70330238342285,91.4435200691223,0.358122110366821,277.361991405487,84.1586179733276,216.361243486404,701.595761656761
OPPORTUNITY,S1-ADL2.test.csv@85.out,1.73245286941528,2.09035301208496,22.9550521373749,6.94544863700867,20.2142674922943,0.291414022445679,2.68799471855164,30.8663303852081,3.53762221336365,64.0463106632233,63.0151147842407,588.912782907486,807.295143842697
OPPORTUNITY,S1-ADL2.test.csv@89.out,4.67236268520355,2.8001914024353,6.48719096183777,6.54278659820557,2.81423330307007,1.16679859161377,1.64451432228088,73.9126083850861,0.168602228164673,32.0107402801514,126.754649400711,149.647010326386,408.621688485146
OPPORTUNITY,S1-ADL3.test.csv@104.out,2.25864517688751,4.04746675491333,11.4091322422028,7.06781363487244,6.41405892372131,0.683558464050293,1.85409665107727,20.1716647148132,0.413024187088013,75.4474062919617,84.6875431537628,234.441817760468,448.896227955818
OPPORTUNITY,S1-ADL3.test.csv@108.out,5.66622269153595,3.03207182884216,12.8737487792969,7.6779682636261,6.35399770736694,0.753246068954468,1.29278826713562,96.4815490245819,0.40361213684082,290.88499546051,88.1104831695557,281.574002027512,795.104685425758
OPPORTUNITY,S1-ADL3.test.csv@110.out,8.9190868139267,5.70720672607422,11.3310987949371,7.10803627967835,4.92327046394348,0.625447273254395,1.6846342086792,94.480553150177,0.471783399581909,304.044262886047,83.1317839622498,315.628925561905,838.056089520454
OPPORTUNITY,S1-ADL3.test.csv@111.out,4.37455034255982,4.20009565353394,13.0566635131836,6.81533217430115,5.03229999542236,1.33786845207214,2.17716979980469,87.0526354312897,0.475687265396118,395.881255626678,81.4309656620026,219.937251567841,821.771775484085
OPPORTUNITY,S1-ADL3.test.csv@112.out,9.58736515045166,4.72359538078308,11.4035582542419,6.37571668624878,5.86513566970825,0.840580463409424,1.49430179595947,74.0395741462708,0.515682935714722,458.703271865845,87.0019881725311,219.501320123672,880.052090644836
OPPORTUNITY,S1-ADL3.test.csv@114.out,10.3045909404755,3.3478639125824,7.67708909511566,5.19656205177307,4.53072094917297,0.723317861557007,1.34685456752777,37.1663682460785,0.371873617172241,345.517519831657,37.9912104606628,211.071041584015,665.24501311779
OPPORTUNITY,S1-ADL3.test.csv@122.out,7.86813640594482,4.29096364974976,13.6191234588623,7.20164895057678,4.60593032836914,0.960450887680054,1.7950599193573,91.2870118618012,0.393030643463135,422.332179069519,85.9089834690094,278.563165903091,918.825684547424
OPPORTUNITY,S1-ADL3.test.csv@126.out,3.08284056186676,3.63319897651672,15.3558659553528,9.46142053604126,6.74534845352173,1.12956857681274,1.43757605552673,72.7179729938507,0.310837268829346,363.56876707077,83.5434765815735,279.946648359299,840.933521389961
OPPORTUNITY,S1-ADL3.test.csv@127.out,4.12709653377533,2.88105249404907,11.850994348526,8.09935283660889,6.30841374397278,0.963056087493896,1.37612771987915,95.7337317466736,0.428462505340576,385.232761144638,87.6896510124207,245.300694942474,849.991395115852
OPPORTUNITY,S1-ADL3.test.csv@42.out,3.35572528839111,3.53590941429138,12.2992079257965,5.03410410881043,5.7785427570343,0.730763673782349,1.86847472190857,68.4049332141876,0.571589708328247,226.4455909729,87.2055726051331,220.950850009918,636.181264400482
OPPORTUNITY,S1-ADL3.test.csv@47.out,1.25340437889099,3.08287882804871,22.2517983913422,6.85606098175049,17.6756913661957,0.394542932510376,3.89991879463196,21.2407131195068,3.2662205696106,68.3459918498993,71.4702157974243,630.062947511673,849.800384521484
OPPORTUNITY,S1-ADL3.test.csv@81.out,2.50321841239929,4.45580410957336,9.64996314048767,7.3439884185791,2.68879628181458,0.927387714385986,1.0517475605011,74.0879552364349,0.225985288619995,80.9139800071716,64.9126410484314,139.269978523254,388.031445741653
OPPORTUNITY,S1-ADL3.test.csv@89.out,4.64372968673706,3.27428817749023,8.36631965637207,8.12893795967102,4.56876969337463,1.46446347236633,1.22189402580261,87.9647946357727,0.231953382492065,37.3816640377045,106.941289186478,158.34114074707,422.529244661331
